,0,1,2,3
0,1.0,29.975069677355094,29.888550535228894,29.844645944391203
1,2.0,10.058199032160989,10.1192092081209,10.167184351641138
2,3.0,22.473290509032324,22.345434791124553,22.264881417775587
3,4.0,26.019271644252832,25.974128541249314,25.970597493780126
4,5.0,-0.2935588265568471,-0.2647639522720536,-0.238729966077883
5,6.0,21.743019610889046,21.723012383458055,21.72140352839827
6,7.0,23.573320321478025,23.581141490166434,23.537325090238568
7,8.0,31.685592909666873,31.539183610225287,31.39755544866683
8,9.0,27.132260634787837,27.06535830688088,27.038305164398114
9,10.0,28.855701509192688,28.820676274669907,28.75322500236537
10,11.0,40.58009631404367,40.58270765290911,40.58068603191813
11,12.0,9.1272401320812,8.963564927016984,8.829471077772483
12,13.0,16.924596726389453,16.741678197748527,16.64106053094521
13,14.0,21.530757774191784,21.547031027989163,21.53878200350488
14,15.0,7.768511484808094,7.816037041228716,7.735965615262774
15,16.0,9.315348744198504,9.297093461580765,9.250372743341945
16,17.0,8.80066809747112,8.945393122191897,9.011345154527598
17,18.0,17.36857850381692,17.120502476644585,16.97396714043581
18,19.0,18.043195392827116,18.342816940964834,18.542205142209582
19,20.0,22.898085871013116,22.87781812563916,22.84010308370595
20,21.0,28.373742266120836,28.32593744877854,28.37314845721114
21,22.0,32.90340615596536,32.91240532611593,32.95656435563492
22,23.0,31.709304842210116,31.64572237895897,31.61750583376853
23,24.0,32.345507783446685,32.43658994323538,32.48340816734042
24,25.0,8.425153763635464,8.627717315723793,8.655614741871771
25,26.0,17.852828066183257,17.790154282032052,17.777459889439392
26,27.0,26.310276515621943,26.267173270014716,26.32025108164872
27,28.0,33.92594144684982,33.87629943965534,33.86432397943029
28,29.0,28.384713527302136,28.173260181176182,28.151282387807232
29,30.0,6.7235169729487,6.802213167662485,6.87197925142296
