,0,1
0,1,0.029650112655730552
1,2,0.04188167410963234
2,3,0.02431758454536208
3,4,0.02068836332560653
4,5,0.040052297007514566
5,6,0.0572919945619192
6,7,0.061223454784947576
7,8,0.056898250911503204
8,9,0.02690890484082659
9,10,0.05173326129301605
10,11,0.056366890982082564
11,12,0.04194426776773858
12,13,0.029796241080618995
13,14,0.034893495072246844
14,15,0.03468853552428809
15,16,0.023362601342509125
16,17,0.05820441567524784
17,18,0.053470685866339296
18,19,0.02673734840561984
19,20,0.05382177091556086
20,21,0.040035748739769825
21,22,0.04633297043484154
22,23,0.06946036721809021
23,24,0.03669652539367581
24,25,0.03228916471115707
25,26,0.0379148164141891
26,27,0.05692813292389344
27,28,0.08104164340676302
28,29,0.04430992596395891
29,30,0.0403093082870075
