,0,1
0,1,0.11873282046535395
1,2,0.1384580516871022
2,3,0.12589969196897985
3,4,0.1465155212426664
4,5,0.1262348896559587
5,6,0.15667835036636193
6,7,0.14211930817806342
7,8,0.12831834298367437
8,9,0.08376574158480786
9,10,0.11274280030409965
10,11,0.1878735557110457
11,12,0.21758706753866455
12,13,0.21453657555422215
13,14,0.186007846859981
14,15,0.11658273356514148
15,16,0.11365748653566168
16,17,0.18352272950053186
17,18,0.15457451550481566
18,19,0.0919115160815914
19,20,0.1670644935957179
20,21,0.1010634042854692
21,22,0.14494836211613885
22,23,0.19395673234278987
23,24,0.1037026518250782
24,25,0.10202563412159135
25,26,0.18781861057798072
26,27,0.22619804128219193
27,28,0.19181588673148825
28,29,0.13825244428732272
29,30,0.1359415612075925
