,0,1,2,3
0,1.0,732.8771371027552,468.83586104274724,238.85050129927546
0,2.0,733.9495719509792,632.163317873891,300.64200110525235
0,3.0,646.0938946010314,468.49623235576564,263.18746245802873
0,4.0,532.0789379071247,877.8726378904545,670.8506257247241
0,5.0,698.4153504111212,399.9039972625222,171.21968839572207
0,6.0,675.0790251637117,460.1427415441767,265.71748178914214
0,7.0,581.5803507160357,564.527497598853,529.9113530322404
0,8.0,606.0922181656671,577.1600292664897,545.5760169195418
0,9.0,251.4276602819743,197.94626423323956,120.73916371756106
0,10.0,893.9127905321943,796.5122899559525,496.8602630717724
0,11.0,901.5563218924962,822.787411336034,738.6396785912573
0,12.0,643.986041455211,398.6989958626379,207.82754199928513
0,13.0,297.1531685712971,281.9526875785521,250.38989081095337
0,14.0,735.4271602856181,481.12359461802396,250.3155272962304
0,15.0,702.0939622317925,432.04172382113563,215.82056133062557
0,16.0,794.3235315296957,535.4742046947042,266.193406749568
0,17.0,740.3824894920888,502.80556791401466,268.4431002667374
0,18.0,609.8979604803452,363.5515720061745,177.38604494948487
0,19.0,729.1589222433029,479.537661254668,245.45883759808504
0,20.0,775.9427354106356,537.3530371889423,290.2600445705173
0,21.0,537.973478017338,606.3676178831242,440.25174919929367
0,22.0,925.8470850675634,889.4486156525059,834.9023911925779
0,23.0,560.6611822093331,532.7701637360512,494.0660752381191
0,24.0,702.1483157913315,493.6036650039938,291.03795337181873
0,25.0,935.4834107234836,871.8468270973618,790.0101734457928
0,26.0,602.7285931014437,402.16442538944096,230.89105764270747
0,27.0,166.946330699716,117.34206447904135,62.956960706319855
0,28.0,502.804642442846,724.7752408777474,715.5820172130187
0,29.0,581.2178888517698,459.3568388182948,399.3638429160424
0,30.0,773.1710687755923,778.1054081214543,775.5054919374716
