,0,1
0,1,0.10798647117633353
1,2,1.293973315245289
2,3,1.2998959424744527
3,4,1.9799830621149936
4,5,4.325978097228191
5,6,0.5508541012102168
6,7,1.905353795243582
7,8,0.5473389246650531
8,9,0.87404962202089
9,10,1.6907571113979651
10,11,0.3220996618704001
11,12,1.1945455734589276
12,13,0.8397163044436449
13,14,1.5693372658442555
14,15,0.44434790607733843
15,16,1.3793681452625508
16,17,1.5801860649472785
17,18,2.353695742227724
18,19,1.816667567268191
19,20,2.506460189019347
20,21,0.14634637756193175
21,22,0.4084107515669676
22,23,0.34931980145200864
23,24,0.5721629307679114
24,25,2.101978844710577
25,26,2.25796535814896
26,27,1.0469293476028643
27,28,0.355587403336868
28,29,1.6076164143556884
29,30,0.32922451116232854
