,0,1,2,3,4
0,1.0,514.874042139558,-1.252975606290495,-1.1746080511275663,-1.1086956297843316
1,2.0,14.083685646847105,-1.1594556127627667,-1.3835981024911121,-1.2634168710366174
2,3.0,60.2824881551827,-0.5083186517454252,-0.6966131483378808,-1.2136830561400254
3,4.0,2.400444256907724,1.097623583782494,-1.516649715676767,-1.2186418583260576
4,5.0,9.632384973465461,-1.3320211848432584,-1.2194602447628686,-1.1033239721174248
5,6.0,154.75473663534467,-1.190241831927395,-1.1053875073680752,-1.144066015590579
6,7.0,41.480853377757356,-1.1734233080838214,-1.1713623599505691,-1.1370302690550123
7,8.0,421.51671930408094,-1.2651614420355684,-1.0119014383858433,-1.1777440560636245
8,9.0,161.4487106238517,-0.9644601215153856,-1.0272210068569372,-1.1232935899539565
9,10.0,123.36666845630437,-0.9840860632617212,-0.8415822557821411,-1.1008165192015806
10,11.0,378.8620750041902,-1.0607139669400754,-0.9695446161416119,-0.8581025696925928
11,12.0,252.455332161282,-1.2384507366007893,-0.7678169793043423,-0.9548739509328383
12,13.0,426.9834061143684,-1.2736069520580537,-0.22205865798486402,-0.879796493720824
13,14.0,170.79252643799984,-1.2359062776809617,-1.0522100942815371,0.5866431738904141
14,15.0,454.4461719162101,-1.3842055004230363,0.5908065154644313,-1.6491500741460392
15,16.0,134.2203704493787,-0.8066610929390605,-0.645237608058892,-0.7988425610978052
16,17.0,128.45429419378326,-1.074252660371479,-0.9531823862222661,-1.204229488391579
17,18.0,33.99647191836297,-1.1980227998764397,-1.2960417474605928,-1.269315060061327
18,19.0,167.42265223168698,-0.8848839827180699,-1.0458574838103414,-0.9491070774354626
19,20.0,54.897308089949426,0.09834163440708599,-1.2655846298832267,-0.3495030298031474
20,21.0,349.6121869181543,-0.4868261941911136,-0.24938892266896984,-1.2393312626657504
21,22.0,285.9600269420497,-0.9646081681722789,-0.9365547750685459,-1.1228670250180517
22,23.0,415.52181519668846,3.9666076049672316,1.4105220615431087,0.14611973056093452
23,24.0,354.866170514623,-0.9697125910541717,-1.2226634251626565,-1.1931628359262019
24,25.0,62.61858985709506,-1.327016814940098,-0.9657705027600101,-1.1945069661712249
25,26.0,112.67028539360534,-0.4366911836086764,1.188752369798884,-0.9465933182356006
26,27.0,283.33426426000193,-1.1401968775935736,-0.42973643365915404,-1.174275518494218
27,28.0,250.01121257223528,-0.49793684937015614,-0.6211675483181565,-1.3770929301356067
28,29.0,359.7547232650477,-0.2521536177935153,-0.8324094739868233,-0.14096990749661398
29,30.0,89.16262641382912,-1.243832277382404,-1.1325489838352238,-0.9868724781837321
