,0,1,2,3,4
0,1.0,8162.412730182074,74817.53296689526,2448.606794629461,109327.71246711625
0,2.0,34674.30104220091,8951.193132890672,6294.765102739706,3396.6016250312955
0,3.0,225646.69684875722,668.3090891001733,203137.15482617484,321.86121243082795
0,4.0,12904.951423500897,3343.6120242667967,9689.948303246148,739.9061115887134
0,5.0,9589.465976298474,15012.564871795548,525149.2629245585,17979.728638075838
0,6.0,8164.434311257005,11828.700458472387,11701.997825029262,22836.632025039133
0,7.0,77709.13545397914,2519.2186120924416,221809.0693507161,1676.144834731659
0,8.0,9851.485937837562,17701.00244493583,5930.155964061036,90364.39131133296
0,9.0,589.2130321756223,2102.7677152046817,516.167612723352,155.3641667542402
0,10.0,17152.688126698173,11051.890242824007,20874.438920102646,25683.413697223117
0,11.0,1217.2354546832894,767227.6864867571,80276.9434258408,591006.4396603742
0,12.0,297037.38895699347,260.49010360792045,543.162453731697,466.29662176158706
0,13.0,1447.288501852797,369.1108283331014,1798.0343070120216,986.5402470749682
0,14.0,2886.051514062219,21961.828570931175,11213.553669829213,3697.9319549651864
0,15.0,476227.0511058388,541667.9813162659,604146.6916087763,834040.3484486082
0,16.0,7531.734939248673,7484.428030850118,11322.773524099559,8570.375114319415
0,17.0,36.23621360267434,72471.72754611754,23.35487890758193,84520.56755189455
0,18.0,13175.219689834064,7864.774852147432,1240.1559868394734,1651.0637319914026
0,19.0,12377.203678547154,19297.908522249236,9674.347391425155,17277.91624653209
0,20.0,38699.26703022732,157749.97429523722,1620.8972915927075,489.5614408502152
0,21.0,94594.63797530739,25980.242225244627,32686.649548366102,9396.566943041578
0,22.0,10570.766344542495,12319.462132090011,817976.6206608871,7533.430275994077
0,23.0,5377.721353818892,6588.659803472451,44417.34271191884,4271.407640031217
0,24.0,103665.3742205359,10487.487626924069,82900.73161741486,981.4739398244801
0,25.0,7734.434345752787,346923.55035557883,1006.4100494813179,3415.9572145087004
0,26.0,1498.1020266821129,629498.7935320393,12624.072374835725,523520.1995934508
0,27.0,194892.79323836404,288.7065063237761,106403.42193860738,350.20522296870206
0,28.0,10287.082144521428,9924.319743614979,3249.362305845114,1197.1192654669246
0,29.0,3110.820476750605,6126.760508370396,94049.7183437217,2830.00272270137
0,30.0,336786.3011883482,1240621.3640214577,308279.23406084976,489451.67735478445
